0101;Mieszko, Mieczysław
0102;Izydor, Grzegorz
0103;Danuta, Zdzisław
0104;Elzbieta, Aniela
0105;Hanna, Edward, Szymon
0106;Kacper, Melchior, Baltazar
0107;Lucjan, Julian
0108;Seweryn, Juliusz
0109;Adrian, Marcelina
0110;Danuta, Wilhelm
0111;Honorata, Matylda
0112;Ada, Benedykt, Arkadiusz
0113;Bogumiła, Weronika
0114;Feliks, Nina
0115;Paweł, Arnold, Izydor
0116;Marcela, Włodzimierz
0117;Antoni, Jan
0118;Malgorzata, Piotr
0119;Henryk, Marta
0120;Fabian, Sebastian
0121;Agnieszka, Jarosław
0122;Anastazy, Wincenty
0123;Ildefons, Rajmund
0124;Rafal, Felicja, Franciszska
0125;Paweł, Miłosz
0126;Tymoteusz, Michal
0127;Aniela, Jerzy
0128;Walery, Karol
0129;Franciszk, Jozef
0130;Maciej, Martyna
0131;Agnieszka, Jarosław
0201;Brygida, Ignacy
0202;Maria, Mirosław
0203;Blazej, Oskar
0204;Andrzej, Jozef, Tytus
0205;Agata, Adelajda
0206;Dorota, Bogdan, Paweł
0207;Ryszard, Teodor
0208;Hieronim, Sebastian
0209;Apolina, Eryka, Cyryl
0210;Elwira, Jack
0211;Grzegorz, Lucjan
0212;Radosław, Damian
0213;Grzegorz, Katarzyna
0214;Cyryl, Metody
0215;Jowita, Faustyn
0216;Danuta, Julian
0217;Aleksy, Łukasz
0218;Szymon, Konstancja
0219;Arnold, Jozef, Konrad
0220;Leon, Ludomir
0221;Robert, Eleonora
0222;Marta, Malgorzata
0223;Romana, Damian
0224;Maciej, Marek
0225;Cezary, Donat
0226;Mirosław, Aleksandr
0227;Gabriel, Anastazja
0228;Roman, Ludomir
0229;Dobronieg, Roman
0301;Leon, Ludomir
0302;Helena, Halszka
0303;Maryna, Kunegunda
0304;Arkadiusz, Eugeniusz, Kazimierz
0305;Adryjan, Fryderyk
0306;Roza, Wiktor
0307;Tomasz, Felicyta
0308;Beata, Wincenty
0309;Franciszka, Dominika
0310;Cyprian, Aleksandr
