0101;Nový rok
0102;Karina
0103;Radmila
0104;Diana
0105;Dalimil
0106;Tři králové
0107;Vilma
0108;Čestmír
0109;Vladan
0110;Břetislav
0111;Bohdana
0112;Pravoslav
0113;Edita, Záviš
0114;Radovan
0115;Alice
0116;Ctirad
0117;Drahoslav
0118;Vladislav
0119;Doubravka
0120;Ilona
0121;Běla
0122;Slavomír
0123;Zdeněk
0124;Milena
0125;Miloš
0126;Zora
0127;Ingrid
0128;Otýlie
0129;Zdislava
0130;Robin
0131;Běla
0201;Hynek
0202;Nela
0203;Blažej
0204;Jarmila
0205;Dobromila
0206;Vanda
0207;Veronika
0208;Milada
0209;Apolena
0210;Mojmír
0211;Božena
0212;Slavěna
0213;Věnceslav
0214;Valentýn
0215;Jiřina
0216;Ljuba
0217;Miloslava
0218;Gizela
0219;Patrik
0220;Oldřich
0221;Lenka
0222;Petr
0223;Svatopluk
0224;Matěj
0225;Liliana
0226;Dorota
0227;Alexandr
0228;Lumír
0229;Horymír
0301;Oldřich
0302;Anežka
0303;Kamil
0304;Stela
0305;Kazimír
0306;Miroslav
0307;Tomáš, Tomislav
0308;Gabriela
0309;Františka
0310;Viktorie
0311;Anděla
0312;Řehoř
0313;Růžena
0314;Rút, Matylda
0315;Ida
0316;Elena, Herbert
0317;Vlastimil
0318;Eduard
0319;Josef
0320;Světlana
0321;Radek
0322;Leona
0323;Ivona
0324;Gabriel
0325;Marián
0326;Emanuel
0327;Dita
0328;Soňa
0329;Taťána
0330;Arnošt
0331;Kvido
0401;Hugo
0402;Erika
0403;Richard
0404;Ivana
0405;Miroslava
0406;Vendula
0407;Heřman, Hermína
0408;Ema
0409;Dušan
0410;Darja
0411;Izabela
0412;Julius
0413;Aleš
0414;Vincenc
0415;Anastázie
0416;Irena, Bernadeta
0417;Rudolf
0418;Valérie
0419;Rostislav
0420;Marcela
0421;Alexandra
0422;Evženie
0423;Vojtěch
0424;Jiří
0425;Marek
0426;Oto
0427;Jaroslav
0428;Vlastislav
0429;Robert
0430;Blahoslav
0501;Svátek práce
0502;Zikmund
0503;Alexej
0504;Květoslav
0505;Klaudie
0506;Radoslav
0507;Stanislav
0508;Den vítězství
0509;Ctibor
0510;Blahoslav
0511;Svatava
0512;Pankrác
0513;Servác
0514;Bonifác
0515;Žofie
0516;Přemysl
0517;Aneta
0518;Nataša
0519;Ivo
0520;Zbyšek
0521;Monika
0522;Emil
0523;Vladimír
0524;Jana
0525;Viola
0526;Filip
0527;Valdemar
0528;Vilém
0529;Maxmilián, Maxim
0530;Ferdinand
0531;Kamila
0601;Laura
0602;Jarmil
0603;Tamara
0604;Dalibor
0605;Dobroslav
0606;Norbert
