0101;Nyårsdagen
0102;Svea, Sverker
0103;Alfred, Alfrida
0104;Rut, Ritva
0105;Hanna, Hannele
0106;Kasper, Melker, Baltsar
0107;August, Augusta
0108;Erland, Erhard
0109;Gunnar, Gunder
0110;Sigurd, Sigbritt, Sigmund
0111;Jan, Jannike, Hugo, Hagar
0112;Frideborg, Fridolf
0113;Knut
0114;Felix, Felicia
0115;Laura, Lorentz, Liv
0116;Hjalmar, Helmer, Hervor
0117;Anton, Tony
0118;Hilda, Hildur
0119;Henrik, Henry
0120;Fabian, Sebastian
0121;Agnes, Agneta
0122;Vincent, Viktor, Veine
0123;Frej, Freja, Emilia, Emilie
0124;Erika, Eira
0125;Paul, Pål
0126;Bodil, Boel
0127;Göte, Göta
0128;Karl, Karla
0129;Diana, Valter, Vilma
0130;Gunilla, Gunhild
0131;Agnes, Agneta
0201;Max, Maximilian, Magda
0202;Marja, Mia
0203;Disa, Hjördis
0204;Ansgar, Anselm
0205;Agata, Agda, Lisa, Elise
0206;Dorotea, Doris, Dora
0207;Rikard, Dick
0208;Berta, Bert, Berthold
0209;Fanny, Franciska, Betty
0210;Iris, Egon, Egil
0211;Yngve, Inge, Ingolf
0212;Evelina, Evy
0213;Agne, Ove, Agnar
0214;Valentin, Tina
0215;Sigfrid, Sigbritt
0216;Julia, Julius, Jill
0217;Alexandra, Sandra
0218;Frida, Fritiof, Fritz
0219;Gabriella, Ella
0220;Vivianne, Rasmus, Ruben
0221;Hilding, Hulda
0222;Pia, Marina, Marlene
0223;Torsten, Torun
0224;Mattias, Mats
0225;Sigvard, Sivert
0226;Torgny, Torkel
0227;Lage, Laila
0228;Maria, Maja
0229;Skottdagen
0301;Vivianne, Rasmus, Ruben
0302;Ernst, Erna
0303;Gunborg, Gunvor
0304;Adrian, Adriana, Ada
0305;Tora, Tove, Tor
0306;Ebba, Ebbe
0307;Camilla, Isidor, Doris
0308;Siv, Saga
0309;Torbjörn, Torleif
0310;Edla, Ada, Ethel
0311;Edvin, Egon, Elon
0312;Viktoria, Viktor
0313;Greger, Iris
0314;Matilda, Maud
0315;Kristoffer, Christel
0316;Herbert, Gilbert
0317;Gertrud
0318;Edvard, Edmund, Eddie
0319;Josef, Josefina
0320;Joakim, Kim
0321;Bengt, Benny
0322;Kennet, Kent, Viking, Vilgot
0323;Gerda, Gerd, Gert
0324;Gabriel, Rafael
0325;Mary, Marion
0326;Emanuel, Manne
0327;Rudolf, Ralf, Raymond
0328;Malkolm, Morgan
0329;Jonas, Jens
0330;Holger, Holmfrid, Reidar
0331;Ester, Estrid
0401;Harald, Hervor, Halvar
0402;Gudmund, Ingemund, Gunnel, Gun
0403;Ferdinand, Nanna, Florence
0404;Marianne, Marlene
0405;Irene, Irja
0406;Vilhelm, Helmi, Willy
