0525;Orbán
0526;Evelin, Fülöp
0527;Hella
0528;Csanád, Emil
0529;Magdolna
0530;Janka, Zsanett
0531;Angéla, Petronella
0601;Tünde
0602;Anita, Kármen
0603;Klotild
0604;Bulcsú
0605;Fatime
0606;Cintia, Norbert
0607;Róbert
0608;Medárd
0609;Félix
0610;Gréta, Margit
0611;Barabás
0612;Villõ
0613;Anett, Antal
0614;Vazul
0615;Jolán, Vid
0616;Jusztin
0617;Alida, Laura
0618;Arnold, Levente
0619;Gyárfás
0620;Rafael
0621;Alajos, Leila
0622;Paulina
0623;Zoltán
0624;Iván
0625;Vilmos
0626;János, Pál
0627;László
0628;Irén, Levente
0629;Pál, Péter
0630;Pál
0701;Annamária, Tihamér
0702;Ottó
0703;Kornél, Soma
0704;Ulrik
0705;Emese, Sarolta
0706;Csaba
0707;Apollónia
0708;Ellák
0709;Lukrécia
0710;Amália
0711;Lili, Nóra
0712;Dalma, Izabella
0713;Jenõ
0714;Örs, Stella
0715;Henrik, Roland
0716;Valter
0717;Elek, Endre
0718;Frigyes
0719;Emília
0720;Illés
0721;Dániel, Daniella
0722;Magdolna
0723;Lenke
0724;Kincsõ, Kinga
0725;Jakab, Kristóf
0726;Anikó, Anna
0727;Liliána, Olga
0728;Szabolcs
0729;Flóra, Márta
0730;Judit, Xénia
0731;Oszkár
0801;Boglárka
0802;Lehel
0803;Hermina
0804;Dominika, Domonkos
0805;Krisztina
0806;Berta, Bettina
0807;Ibolya
0808;László
0809;Emõd
0810;Lõrinc
0811;Tiborc, Zsuzsanna
0812;Klára
0813;Ipoly
0814;Marcell
0815;Mária
0816;Ábrahám
0817;Jácint
0818;Ilona
0819;Huba
0820;István
0821;Hajna, Sámuel
0822;Menyhért, Mirjam
0823;Bence
0824;Bertalan
0825;Lajos, Patricia
0826;Izsó
0827;Gáspár
0828;Ágoston
0829;Beatrix, Erna
0830;Rózsa
0831;Bella, Erika
0901;Egon, Egyed
0902;Dorina, Rebeka
0903;Hilda
0904;Rozália
0905;Lõrinc, Viktor
0906;Zakariás
0907;Regina
0908;Adrienn, Mária
0909;Ádám
0910;Hunor, Nikolett
0911;Teodóra
0912;Mária
0913;Kornél
0914;Roxána, Szeréna
0915;Enikõ, Melitta
0916;Edit
0917;Zsófia
0918;Diána
0919;Vilhelmina
0920;Friderika
0921;Máté, Mirella
0922;Móric
0923;Tekla
0924;Gellért, Mercédesz
0925;Eufrozina, Kende
0926;Jusztina
0927;Adalbert
0928;Vencel
0929;Mihály
0930;Jeromos
1001;Malvin
1002;Petra
1003;Helga
1004;Ferenc
1005;Aurél
1006;Brúnó, Renáta
1007;Amália
1008;Koppány
1009;Dénes
1010;Gedeon
1011;Brigitta
1012;Miksa
1013;Ede, Kálmán
1014;Helén
1015;Teréz
1016;Gál
1017;Hedvig
1018;Lukács
1019;Nándor
1020;Vendel
1021;Orsolya
1022;Elõd
1023;Gyöngyi
1024;Salamon
1025;Bianka, Blanka
1026;Dömötör
1027;Szabina
1028;Simon, Szimonetta
1029;Nárcisz
1030;Alfonz
1031;Farkas
1101;Marianna
1102;Achilles
1103;Gyõzõ
1104;Károly
1105;Imre
1106;Lénárd 
1107;Rezsõ
1108;Zsombor
1109;Tivadar
1110;Réka
1111;Márton
1112;Jónás, Renátó
1113;Szilvia
1114;Aliz
1115;Albert, Lipót
1116;Ödön
1117;Gergõ, Hortenzia
1118;Jenõ
1119;Erzsébet
1120;Jolán
1121;Olivér
1122;Cecília
1123;Kelemen, Klementina
1124;Emma
1125;Katalin
1126;Virág
1127;Virgil
1128;Stefánia
1129;Taksony
1130;Andor, András
1201;Elza
1202;Melinda, Vivien
1203;Ferenc, Olívia
1204;Barbara, Borbála
1205;Vilma
1206;Miklós
1207;Ambrus
1208;Mária
1209;Natália
1210;Judit
1211;Árpád
1212;Gabriella
1213;Luca, Otília
1214;Szilárda
1215;Valér
1216;Aletta, Etelka
1217;Lázár, Olimpia
1218;Auguszta
1219;Viola
1220;Teofil
1221;Tamás
1222;Zénó
1223;Viktória
1224;Ádám, Éva
1225;Eugénia
1226;István
1227;János
1228;Kamilla
1229;Tamara, Tamás
1230;Dávid
1231;Szilveszter
